student_id,teacher_id,day,hifz,murajaah
47,-1,28,,8.0
4,-1,1,0.5,14.0
4,-1,2,,0.0
4,-1,3,,8.0
4,-1,4,0.5,9.0
4,-1,7,,0.0
4,-1,9,,0.0
4,-1,14,0.5,10.0
4,-1,15,,7.0
4,-1,19,,9.0
4,-1,21,1.0,
4,-1,22,0.5,
4,-1,23,,5.0
4,-1,25,,4.0
4,-1,26,,0.0
52,-1,1,,4.0
52,-1,2,,0.0
52,-1,3,,4.0
52,-1,4,,7.0
52,-1,5,,9.0
52,-1,7,,0.0
52,-1,8,,5.0
52,-1,9,,0.0
52,-1,10,,4.0
52,-1,11,,3.0
52,-1,19,,3.0
52,-1,22,,0.0
52,-1,25,,3.0
52,-1,26,,0.0
35,-2,1,1.0,10.0
35,-2,2,,0.0
35,-2,3,,6.0
35,-2,7,,8.0
35,-2,8,,12.0
35,-2,9,1.0,
27,-2,2,,0.0
27,-2,3,,7.0
27,-2,4,1.0,6.0
27,-2,5,1.0,10.0
27,-2,6,,0.0
27,-2,7,,6.0
27,-2,8,,15.0
27,-2,9,,15.0
27,-2,10,1.0,10.0
27,-2,11,,10.0
27,-2,12,,6.0
27,-2,13,0.5,10.0
27,-2,14,0.5,10.0
27,-2,15,0.5,
27,-2,16,1.0,10.0
27,-2,17,1.0,
27,-2,18,0.0,
27,-2,19,0.0,
27,-2,20,,6.0
27,-2,21,1.0,
27,-2,22,1.0,
27,-2,23,1.0,10.0
27,-2,24,,0.0
27,-2,25,,0.0
27,-2,26,,0.0
27,-2,27,1.0,
27,-2,28,1.0,10.0
27,-2,29,0.5,
27,-2,30,,0.0
40,-2,1,,0.0
40,-2,2,,0.0
40,-2,3,,6.0
40,-2,4,,6.0
40,-2,5,,5.0
40,-2,6,,0.0
40,-2,7,,3.0
40,-2,8,0.5,
40,-2,9,0.5,
40,-2,10,,1.0
40,-2,11,0.5,
40,-2,12,,0.0
40,-2,13,0.5,
40,-2,14,0.5,
40,-2,15,0.5,
40,-2,16,,2.0
40,-2,17,,3.0
40,-2,18,0.0,
40,-2,19,0.0,
40,-2,20,3.0,
40,-2,21,0.5,
40,-2,22,0.5,
40,-2,23,0.5,
40,-2,24,0.5,
40,-2,25,,0.0
40,-2,26,,0.0
40,-2,27,,2.0
40,-2,28,,2.0
40,-2,29,0.5,
40,-2,30,,0.0
19,-2,1,,0.0
19,-2,2,,0.0
19,-2,3,,4.0
19,-2,4,,2.0
19,-2,5,,2.0
19,-2,6,,0.0
19,-2,7,,0.0
19,-2,8,0.5,6.0
19,-2,9,0.5,6.0
19,-2,10,,20.0
19,-2,11,0.5,10.0
19,-2,12,,20.0
19,-2,13,0.5,
19,-2,14,,20.0
19,-2,15,0.5,
19,-2,16,,10.0
19,-2,17,0.5,10.0
19,-2,18,0.0,
19,-2,19,0.0,
19,-2,20,,4.0
19,-2,21,,6.0
19,-2,22,,10.0
19,-2,23,,0.0
19,-2,24,0.5,
19,-2,25,,0.0
19,-2,27,0.5,
19,-2,28,,2.0
19,-2,29,0.5,
19,-2,30,,0.0
22,-2,1,,8.0
22,-2,2,,0.0
22,-2,6,,0.0
22,-2,7,,0.0
22,-2,8,,0.0
22,-2,9,,0.0
22,-2,10,,0.0
22,-2,11,,6.0
22,-2,12,,6.0
22,-2,13,,0.0
22,-2,14,,0.0
22,-2,15,,10.0
22,-2,16,,10.0
22,-2,17,,0.0
22,-2,18,,0.0
22,-2,19,0.0,
22,-2,20,0.5,0.0
22,-2,21,,10.0
22,-2,22,,0.0
22,-2,23,0.5,
22,-2,24,,0.0
22,-2,25,,0.0
22,-2,26,,0.0
22,-2,28,,0.0
22,-2,29,,0.0
22,-2,30,,0.0
29,-2,1,,4.0
29,-2,2,,0.0
29,-2,3,,4.0
29,-2,4,,7.0
29,-2,5,,15.0
29,-2,6,,0.0
29,-2,7,,2.0
29,-2,10,,1.0
29,-2,15,,10.0
29,-2,16,,10.0
29,-2,18,,0.0
29,-2,19,,0.0
29,-2,20,0.5,
29,-2,21,,1.0
29,-2,22,0.5,
29,-2,23,0.5,
29,-2,25,,0.0
29,-2,26,,0.0
29,-2,27,,4.0
29,-2,28,,3.0
29,-2,29,,3.0
29,-2,30,,0.0
34,-2,1,0.5,
34,-2,3,0.5,
34,-2,4,0.5,7.0
34,-2,5,,6.0
34,-2,6,,0.0
34,-2,7,,5.0
34,-2,8,,10.0
34,-2,9,,8.0
34,-2,10,,6.0
34,-2,11,0.5,
34,-2,12,,0.0
34,-2,13,,2.0
34,-2,14,,3.0
34,-2,15,,0.0
34,-2,16,,0.0
34,-2,18,,0.0
34,-2,19,,0.0
34,-2,20,0.5,
34,-2,21,,5.0
34,-2,22,,4.0
34,-2,23,0.5,3.0
34,-2,24,0.5,
34,-2,25,,0.0
34,-2,26,,0.0
34,-2,27,,0.0
34,-2,28,,3.0
34,-2,29,,2.0
34,-2,30,,0.0
54,-2,1,0.5,
54,-2,2,,0.0
54,-2,3,,3.0
54,-2,4,,0.0
54,-2,5,,0.0
54,-2,6,,0.0
54,-2,7,,0.0
54,-2,8,0.5,3.0
54,-2,9,,0.0
54,-2,10,0.5,
54,-2,11,,0.0
54,-2,12,,0.0
54,-2,13,,4.0
54,-2,14,0.5,
54,-2,15,,0.0
54,-2,16,,0.0
54,-2,17,,2.0
54,-2,18,,4.0
54,-2,19,,3.0
54,-2,20,,2.0
54,-2,21,,2.0
54,-2,23,0.5,
54,-2,24,0.5,
54,-2,25,,0.0
54,-2,26,,0.0
54,-2,28,,3.0
54,-2,29,,4.0
54,-2,30,,0.0
55,-2,24,0.5,
24,-2,2,,5.0
24,-2,3,0.5,
24,-2,4,0.5,
24,-2,5,0.5,
24,-2,6,,0.0
24,-2,7,,0.0
24,-2,8,,3.0
24,-2,17,,6.0
24,-2,18,,2.0
24,-2,19,,2.0
24,-2,20,,3.0
24,-2,21,,5.0
24,-2,23,0.0,
24,-2,24,0.5,
24,-2,25,,3.0
24,-2,26,,0.0
24,-2,27,,0.0
24,-2,28,,2.0
24,-2,29,,0.0
24,-2,30,,0.0
17,-2,3,0.5,
17,-2,4,0.5,
17,-2,5,4.0,
17,-2,6,,0.0
17,-2,7,,0.0
17,-2,8,,2.0
17,-2,17,,4.0
17,-2,18,,0.0
17,-2,19,,0.0
17,-2,20,,0.0
17,-2,21,,4.0
17,-2,23,0.0,
17,-2,24,0.0,
17,-2,25,,0.0
17,-2,26,,0.0
17,-2,27,,0.0
17,-2,28,,4.0
17,-2,29,,0.0
17,-2,30,,0.0
30,-2,2,,3.0
30,-2,3,,2.0
30,-2,5,1.0,
30,-2,17,,0.0
30,-2,20,,0.0
30,-2,21,,0.0
30,-2,25,,0.0
30,-2,26,,0.0
30,-2,27,,0.0
30,-2,29,,0.0
18,-2,25,,4.0
18,-2,26,,0.0
18,-2,27,,2.0
18,-2,28,,3.0
18,-2,29,,0.0
18,-2,30,,0.0
51,-2,1,,4.0
51,-2,2,,0.0
51,-2,4,,5.0
51,-2,5,,5.0
51,-2,6,,7.0
51,-2,7,0.5,
51,-2,8,0.0,
51,-2,9,0.0,
51,-2,10,0.5,
51,-2,11,,7.0
51,-2,12,,8.0
51,-2,13,,13.0
51,-2,16,,0.0
51,-2,17,0.5,
51,-2,18,,8.0
51,-2,19,,0.0
51,-2,21,0.5,
51,-2,22,,6.0
51,-2,23,,7.0
51,-2,24,,12.0
51,-2,25,0.5,9.0
51,-2,26,,0.0
51,-2,27,,0.0
51,-2,28,,4.0
51,-2,29,,10.0
51,-2,30,,0.0
43,-2,2,,0.0
43,-2,4,,3.0
43,-2,5,,0.0
43,-2,6,,0.0
43,-2,7,,0.0
43,-2,8,,0.0
43,-2,9,,0.0
43,-2,10,,0.0
43,-2,11,,4.0
43,-2,12,,2.0
43,-2,13,,3.0
43,-2,14,,0.0
43,-2,17,,0.0
43,-2,18,,0.0
43,-2,19,,2.0
43,-2,20,,0.0
43,-2,21,,0.0
43,-2,22,,0.0
43,-2,28,,2.0
43,-2,29,,0.0
43,-2,30,,0.0
44,-2,23,,0.0
44,-2,29,,0.0
45,-2,2,,0.0
45,-2,4,,0.0
45,-2,6,,0.0
45,-2,7,,3.0
45,-2,8,,2.0
45,-2,21,,10.0
45,-2,22,,0.0
45,-2,29,,3.0
45,-2,30,,0.0
42,-2,1,,4.0
42,-2,2,,3.0
42,-2,3,,2.0
42,-2,4,0.5,
42,-2,5,0.5,
42,-2,6,,10.0
42,-2,17,,4.0
42,-2,18,0.5,
42,-2,27,,0.0
42,-2,28,,2.0
42,-2,29,,0.0
42,-2,30,,0.0
20,-2,1,0.5,
20,-2,2,,0.0
20,-2,3,0.5,
20,-2,4,0.5,
20,-2,6,,4.0
20,-2,7,,3.0
20,-2,10,0.0,
20,-2,11,0.0,
20,-2,12,,0.0
20,-2,13,,3.0
20,-2,17,,0.0
20,-2,23,,0.0
20,-2,25,0.0,
20,-2,26,0.5,
20,-2,27,,3.0
20,-2,28,,4.0
20,-2,29,,0.0
20,-2,30,,0.0
38,-2,1,,0.0
38,-2,2,,0.0
38,-2,3,,2.0
38,-2,4,,0.0
38,-2,5,,0.0
38,-2,6,,2.0
38,-2,7,,0.0
38,-2,8,,0.0
38,-2,9,,2.0
38,-2,10,,0.0
38,-2,15,,2.0
38,-2,16,,0.0
38,-2,21,0.5,
38,-2,29,,0.0
38,-2,30,,0.0
57,-2,1,,2.0
57,-2,2,,0.0
57,-2,4,,4.0
57,-2,5,,6.0
57,-2,6,,0.0
57,-2,7,,4.0
57,-2,9,,4.0
57,-2,11,,4.0
57,-2,12,,0.0
57,-2,14,,2.0
57,-2,16,1.0,
57,-2,17,0.5,
57,-2,18,0.0,
57,-2,19,0.0,
57,-2,20,,6.0
57,-2,21,0.5,
57,-2,22,0.5,
57,-2,23,0.5,
57,-2,25,0.0,
57,-2,27,0.5,
57,-2,28,,0.0
57,-2,29,,2.0
57,-2,30,,0.0
58,-2,12,,0.0
58,-2,25,0.0,
59,-2,12,,0.0
59,-2,25,0.0,
