student_id,teacher_id,day,hifz,murajaah
40,-2,1,0.5,
40,-2,2,,0.0
40,-2,3,0.5,
40,-2,4,,0.0
40,-2,5,0.5,
40,-2,6,,3.0
40,-2,7,0.5,
40,-2,8,0.5,
40,-2,9,,10.0
40,-2,10,,0.0
40,-2,11,,0.0
40,-2,12,0.5,
40,-2,13,,2.0
40,-2,14,,8.0
40,-2,15,,2.0
40,-2,16,,4.0
40,-2,17,,0.0
40,-2,18,,0.0
40,-2,19,,3.0
40,-2,20,,0.0
40,-2,21,,4.0
40,-2,22,,0.0
40,-2,23,,0.0
40,-2,24,,5.0
19,-2,1,,10.0
19,-2,2,,0.0
19,-2,3,0.5,
19,-2,4,,0.0
19,-2,5,0.5,5.0
19,-2,6,,3.0
19,-2,7,0.5,
19,-2,8,,20.0
19,-2,9,,15.0
19,-2,10,,0.0
19,-2,11,,0.0
19,-2,12,0.5,
19,-2,13,,5.0
19,-2,14,0.5,5.0
19,-2,15,1.0,5.0
19,-2,16,,5.0
19,-2,17,,0.0
19,-2,18,1.0,
19,-2,19,0.515,
19,-2,20,,12.0
19,-2,21,,1.0
19,-2,22,,0.0
19,-2,23,0.5,10.0
19,-2,24,,8.0
19,-2,25,0.5,
19,-2,26,,8.0
19,-2,27,,0.0
19,-2,28,,0.0
19,-2,29,,10.0
19,-2,30,,0.0
22,-2,1,0.5,
22,-2,2,,0.0
22,-2,3,,0.0
22,-2,5,0.5,
22,-2,6,0.5,
22,-2,7,0.5,
22,-2,8,,3.0
22,-2,9,,0.0
22,-2,10,,0.0
22,-2,11,,0.0
22,-2,12,,10.0
22,-2,15,,2.0
22,-2,16,,8.0
22,-2,17,,0.0
22,-2,18,,3.0
22,-2,20,,3.0
22,-2,21,,4.0
22,-2,22,,0.0
22,-2,23,,0.0
22,-2,24,,2.0
22,-2,25,,4.0
22,-2,26,,4.0
22,-2,27,,0.0
22,-2,28,,0.0
22,-2,29,,0.0
22,-2,30,,0.0
29,-2,2,,0.0
29,-2,6,,4.0
29,-2,7,,3.0
29,-2,8,,4.0
29,-2,10,,0.0
29,-2,11,,4.0
29,-2,12,,5.0
29,-2,13,,10.0
29,-2,15,,2.0
29,-2,16,,0.0
29,-2,17,,0.0
29,-2,18,,2.0
29,-2,27,,7.0
29,-2,28,,3.0
29,-2,29,,0.0
29,-2,30,,0.0
34,-2,1,,3.0
34,-2,2,,0.0
34,-2,3,,3.0
34,-2,5,,5.0
34,-2,6,,7.0
34,-2,7,0.5,
34,-2,8,0.5,
34,-2,9,0.5,
34,-2,10,,0.0
34,-2,12,,0.0
34,-2,17,,0.0
34,-2,23,,0.0
34,-2,24,,0.0
34,-2,27,,8.0
34,-2,28,,6.0
54,-4,1,,3.0
54,-4,2,,0.0
54,-4,3,0.5,
54,-4,4,0.5,
54,-4,5,,4.0
54,-4,6,,2.0
54,-4,7,,3.0
54,-4,8,,3.0
54,-4,9,,5.0
54,-4,10,,0.0
54,-4,11,,0.0
54,-4,12,,0.0
54,-4,13,,3.0
54,-4,14,,2.0
54,-4,15,0.5,
54,-4,16,0.5,
54,-4,17,,0.0
54,-4,18,0.5,
54,-4,19,,7.0
54,-4,20,,3.0
54,-4,21,,0.0
54,-4,22,,0.0
54,-4,23,,0.0
54,-4,24,0.5,
54,-4,25,,5.0
54,-4,26,,4.0
54,-4,27,0.5,
54,-4,28,,4.0
54,-4,29,,0.0
54,-4,30,,0.0
24,-4,17,,0.0
24,-4,18,,5.0
24,-4,20,0.5,
24,-4,21,0.5,
24,-4,23,,2.0
24,-4,24,,0.0
24,-4,25,,0.0
24,-4,26,,3.0
24,-4,27,,5.0
24,-4,28,,4.0
24,-4,29,,0.0
24,-4,30,,0.0
17,-4,1,,2.0
17,-4,2,,0.0
17,-4,3,,3.0
17,-4,4,,0.0
17,-4,5,,2.0
17,-4,7,0.5,
17,-4,8,0.5,
17,-4,9,,2.0
17,-4,10,,0.0
17,-4,11,,0.0
17,-4,12,,0.0
17,-4,13,,5.0
17,-4,14,,2.0
17,-4,15,,3.0
17,-4,17,,0.0
17,-4,18,,4.0
17,-4,20,0.5,
17,-4,21,0.5,
17,-4,23,,3.0
17,-4,24,,0.0
17,-4,25,,0.0
17,-4,26,,3.0
17,-4,27,,3.0
17,-4,28,,2.0
17,-4,29,,0.0
17,-4,30,,0.0
42,-4,17,,0.0
42,-4,18,,4.0
42,-4,24,,0.0
42,-4,25,,0.0
42,-4,26,,3.0
42,-4,27,,7.0
42,-4,28,,2.0
42,-4,29,,0.0
42,-4,30,,0.0
20,-4,1,,0.0
20,-4,2,,2.0
20,-4,3,,3.0
20,-4,4,,3.0
20,-4,5,,0.0
20,-4,8,0.5,
20,-4,9,,4.0
20,-4,10,,8.0
20,-4,12,,0.0
20,-4,14,,3.0
20,-4,15,,5.0
20,-4,16,,0.0
20,-4,17,,0.0
20,-4,18,,3.0
20,-4,20,0.5,
20,-4,21,0.5,
20,-4,22,0.5,
20,-4,23,0.5,
20,-4,24,,0.0
20,-4,25,,0.0
20,-4,26,,4.0
20,-4,27,,3.0
20,-4,28,,5.0
20,-4,29,,0.0
20,-4,30,,0.0
60,-4,8,,2.0
60,-4,9,,3.0
60,-4,20,0.5,
60,-4,21,0.5,
60,-4,26,,1.0
60,-4,27,,2.0
60,-4,28,,4.0
60,-4,29,,0.0
60,-4,30,,0.0
18,-4,20,0.5,
18,-4,21,0.5,
18,-4,26,,1.0
18,-4,27,,3.0
18,-4,28,,2.0
18,-4,29,,0.0
18,-4,30,,0.0
61,-5,8,,0.0
61,-5,9,,4.0
61,-5,12,,3.0
61,-5,13,,3.0
61,-5,15,,4.0
61,-5,16,,5.0
61,-5,17,,0.0
61,-5,18,,2.0
61,-5,21,0.5,
61,-5,23,0.5,
61,-5,24,,0.0
61,-5,25,,0.0
61,-5,26,,2.0
61,-5,27,,1.0
61,-5,28,,2.0
61,-5,29,,0.0
61,-5,30,,0.0
38,-5,1,,0.0
38,-5,2,,0.0
38,-5,3,,0.0
38,-5,8,,0.0
38,-5,12,,4.0
30,-5,6,,0.0
43,-5,1,,0.0
43,-5,2,,0.0
43,-5,3,,0.0
43,-5,4,,0.0
43,-5,5,,0.0
43,-5,6,,5.0
43,-5,7,,0.0
43,-5,8,,0.0
43,-5,10,,0.0
43,-5,12,,0.0
45,-5,1,,0.0
45,-5,2,,0.0
45,-5,3,,0.0
45,-5,4,,0.0
45,-5,5,,2.0
45,-5,6,,2.0
45,-5,7,,0.0
45,-5,8,,3.0
45,-5,9,,0.0
45,-5,10,,0.0
45,-5,11,,0.0
45,-5,12,,2.0
45,-5,13,,0.0
45,-5,24,,1.0
45,-5,25,,0.0
45,-5,26,,0.0
45,-5,27,,2.0
45,-5,28,,4.0
45,-5,29,,0.0
45,-5,30,,0.0
32,-2,29,,0.0
32,-2,30,,0.0
57,-2,1,0.5,
57,-2,4,0.0,
57,-2,5,0.0,
57,-2,9,,5.0
57,-2,10,,0.0
57,-2,11,,0.0
57,-2,12,0.5,
57,-2,13,,3.0
57,-2,14,,5.0
57,-2,15,,6.0
57,-2,20,,5.0
57,-2,21,,6.0
57,-2,22,,0.0
57,-2,23,0.5,
57,-2,24,,5.0
57,-2,26,0.5,
57,-2,27,,8.0
57,-2,28,,0.0
57,-2,29,0.5,
57,-2,30,,0.0
58,-2,20,,0.0
58,-2,21,,5.0
58,-2,22,,5.0
58,-2,23,,0.0
58,-2,24,,2.0
58,-2,25,,0.0
58,-2,26,,3.0
58,-2,27,,0.0
58,-2,28,,0.0
58,-2,29,,0.0
58,-2,30,,0.0
59,-2,2,0.0,
59,-2,3,0.0,
59,-2,4,0.0,
59,-2,8,,0.0
59,-2,20,,5.0
59,-2,21,,5.0
59,-2,22,,0.0
59,-2,23,,2.0
59,-2,24,,2.0
59,-2,25,,0.0
59,-2,26,,2.0
59,-2,27,,0.0
59,-2,28,,3.0
59,-2,29,,0.0
59,-2,30,,0.0
