student_id,teacher_id,day,hifz,murajaah
10,-1,25,,0.0
10,-1,26,,0.0
10,-1,27,,0.0
10,-1,28,,0.0
10,-1,29,,0.0
11,-1,17,,14.0
11,-1,18,,0.0
11,-1,21,,6.0
11,-1,22,,10.0
11,-1,23,,5.0
11,-1,24,,5.0
11,-1,26,,7.0
11,-1,27,,4.0
11,-1,28,,0.0
11,-1,29,,0.0
11,-1,30,,0.0
12,-1,13,,5.0
12,-1,14,,0.0
12,-1,16,,18.0
12,-1,21,,6.0
12,-1,22,,5.0
12,-1,23,,18.0
12,-1,25,,10.0
13,-1,4,,8.0
13,-1,6,,1.0
13,-1,7,,5.0
13,-1,13,,3.0
13,-1,14,,0.0
13,-1,16,,10.0
13,-1,17,,4.0
13,-1,18,,0.0
13,-1,19,,1.0
13,-1,20,,5.0
13,-1,22,,8.0
13,-1,23,,13.0
13,-1,24,,3.0
13,-1,25,,8.0
13,-1,26,,3.0
13,-1,28,,0.0
14,-1,20,,8.0
14,-1,28,,10.0
14,-1,29,,0.0
14,-1,30,,0.0
16,-2,4,,2.0
16,-2,5,,2.0
16,-2,7,,0.0
16,-2,13,,0.0
16,-2,14,,0.0
16,-2,15,,0.0
16,-2,17,,4.0
16,-2,18,,0.0
16,-2,19,,8.0
16,-2,20,,1.0
16,-2,21,,0.0
16,-2,22,,0.0
16,-2,24,,11.0
16,-2,25,,4.0
16,-2,26,,2.0
16,-2,27,,2.0
16,-2,28,,0.0
17,-2,4,,5.0
17,-2,5,,2.0
17,-2,6,,10.0
17,-2,7,,0.0
17,-2,17,,10.0
17,-2,18,,0.0
17,-2,28,,5.0
17,-2,29,,9.0
17,-2,30,,0.0
19,-2,5,,10.0
19,-2,6,,10.0
19,-2,7,,0.0
19,-2,8,,0.0
19,-2,16,,20.0
19,-2,18,,0.0
19,-2,20,,20.0
19,-2,21,,0.0
19,-2,22,,30.0
19,-2,23,,13.0
19,-2,24,,7.0
19,-2,25,,11.0
19,-2,26,,10.0
19,-2,27,,20.0
19,-2,29,,20.0
19,-2,30,,0.0
20,-2,4,,0.0
20,-2,5,,4.0
20,-2,8,,0.0
20,-2,13,,0.0
20,-2,17,,7.0
20,-2,18,,0.0
20,-2,22,,10.0
20,-2,23,,11.0
20,-2,25,,2.0
20,-2,29,,5.0
20,-2,30,,0.0
22,-2,5,0.5,
22,-2,6,0.5,
22,-2,7,0.5,
22,-2,8,0.5,
22,-2,9,,0.0
22,-2,14,,0.0
22,-2,15,,0.0
22,-2,16,,10.0
22,-2,17,,0.0
22,-2,18,,0.0
22,-2,19,,0.0
22,-2,20,,0.0
22,-2,21,,0.0
22,-2,22,,10.0
22,-2,23,,0.0
22,-2,27,,10.0
22,-2,28,,20.0
22,-2,29,,14.0
22,-2,30,,0.0
23,-2,4,0.5,4.0
23,-2,5,,0.0
23,-2,6,,2.0
23,-2,15,,0.0
23,-2,16,,18.0
24,-2,4,0.5,
24,-2,5,0.5,
24,-2,6,,2.0
24,-2,7,,0.0
24,-2,8,0.5,
24,-2,9,,0.0
24,-2,14,,0.0
24,-2,15,,0.0
24,-2,16,,6.0
24,-2,18,,0.0
24,-2,23,,1.0
24,-2,24,,6.0
24,-2,25,,0.0
24,-2,26,,3.0
24,-2,27,,18.0
24,-2,28,,0.0
24,-2,30,,0.0
25,-2,4,,1.0
25,-2,16,,11.0
25,-2,17,,15.0
25,-2,18,,0.0
25,-2,19,,6.0
25,-2,20,,0.0
25,-2,21,,0.0
25,-2,22,,10.0
25,-2,23,,4.0
25,-2,24,,12.0
25,-2,25,,5.0
25,-2,27,,6.0
25,-2,28,,20.0
25,-2,29,,0.0
25,-2,30,,0.0
27,-2,4,,6.0
27,-2,5,,8.0
27,-2,6,,5.0
27,-2,7,,10.0
27,-2,8,,0.0
27,-2,9,,0.0
27,-2,13,,20.0
27,-2,14,,0.0
27,-2,15,,0.0
27,-2,16,,20.0
27,-2,17,,40.0
27,-2,18,,0.0
27,-2,20,,12.0
27,-2,21,,17.0
27,-2,22,,10.0
28,-2,4,,2.0
28,-2,5,,2.0
29,-2,4,0.5,
29,-2,5,0.5,
29,-2,6,,2.0
29,-2,7,,4.0
29,-2,8,,0.0
29,-2,9,,0.0
29,-2,16,,10.0
29,-2,18,,0.0
29,-2,24,,8.0
29,-2,25,,12.0
29,-2,26,,4.0
29,-2,27,,3.0
29,-2,28,,20.0
29,-2,29,,10.0
29,-2,30,,0.0
30,-2,4,0.5,
30,-2,5,0.5,
30,-2,6,,10.0
30,-2,7,,0.0
30,-2,8,,0.0
30,-2,9,,0.0
30,-2,29,,6.0
30,-2,30,,0.0
33,-2,4,,1.0
33,-2,5,,1.0
33,-2,7,,0.0
33,-2,17,,16.0
33,-2,18,,0.0
33,-2,20,,10.0
33,-2,21,,2.0
34,-3,4,,0.0
34,-3,5,,1.0
34,-3,6,,1.0
34,-3,7,,1.0
34,-3,9,,0.0
34,-3,16,,0.0
34,-3,17,,20.0
34,-3,18,,0.0
34,-3,19,,16.0
34,-3,20,,0.0
34,-3,21,,0.0
34,-3,22,,10.0
34,-3,24,,11.0
34,-3,25,,6.0
34,-3,30,,0.0
36,-3,4,,1.0
36,-3,5,,2.0
36,-3,7,,2.0
36,-3,8,0.5,
36,-3,9,,0.0
36,-3,14,,0.0
36,-3,15,,0.0
36,-3,16,,5.0
36,-3,17,,10.0
36,-3,18,,0.0
36,-3,20,,10.0
36,-3,21,,0.0
36,-3,22,,0.0
36,-3,24,,20.0
36,-3,25,,0.0
37,-3,4,,0.0
37,-3,5,,0.0
37,-3,21,,2.0
37,-3,22,,2.0
37,-3,24,,11.0
37,-3,29,,5.0
37,-3,30,,0.0
38,-3,5,,0.0
38,-3,6,,0.0
38,-3,8,,0.0
38,-3,9,,0.0
38,-3,25,,7.0
38,-3,27,,4.0
38,-3,30,,0.0
39,-3,5,0.5,12.0
39,-3,6,0.5,
39,-3,7,0.5,
39,-3,8,,0.0
39,-3,9,,0.0
39,-3,14,1.0,
39,-3,15,,0.0
39,-3,16,,6.0
39,-3,17,,15.0
39,-3,20,,12.0
39,-3,21,,10.0
40,-3,19,,10.0
40,-3,20,,10.0
40,-3,21,,20.0
40,-3,22,,0.0
40,-3,23,,8.0
40,-3,24,,11.0
40,-3,25,,9.0
40,-3,26,,3.0
40,-3,27,,10.0
40,-3,28,,20.0
40,-3,29,,0.0
40,-3,30,,0.0
41,-3,5,,10.0
41,-3,6,,9.0
41,-3,7,,5.0
41,-3,8,,0.0
41,-3,9,,0.0
41,-3,13,0.5,
41,-3,14,,0.0
41,-3,16,,20.0
41,-3,17,,20.0
41,-3,19,,12.0
41,-3,21,,0.0
42,-3,4,,5.0
42,-3,5,0.5,4.0
42,-3,18,,0.0
42,-3,19,,11.0
42,-3,20,,5.0
42,-3,22,,10.0
42,-3,23,,11.0
42,-3,24,,7.0
42,-3,25,,7.0
42,-3,26,,6.0
42,-3,27,,5.0
43,-3,6,,0.0
43,-3,8,,0.0
43,-3,9,,0.0
43,-3,14,,0.0
43,-3,15,,0.0
43,-3,16,,0.0
43,-3,18,,0.0
43,-3,20,,3.0
43,-3,21,,0.0
43,-3,23,,9.0
43,-3,24,,6.0
43,-3,25,,4.0
43,-3,26,,2.0
43,-3,27,,0.0
43,-3,28,,0.0
43,-3,29,,0.0
43,-3,30,,0.0
44,-3,4,,0.0
44,-3,6,,0.0
44,-3,7,,0.0
44,-3,8,,0.0
44,-3,9,,0.0
44,-3,15,,0.0
44,-3,16,,0.0
44,-3,18,,0.0
44,-3,22,,5.0
44,-3,24,,10.0
44,-3,25,,0.0
44,-3,26,,3.0
44,-3,27,,0.0
44,-3,30,,0.0
45,-3,5,,4.0
45,-3,9,,0.0
45,-3,15,,0.0
45,-3,16,,6.0
45,-3,17,,4.0
45,-3,18,,0.0
45,-3,20,,0.0
45,-3,22,,10.0
45,-3,25,,2.0
45,-3,26,,1.0
45,-3,27,,9.0
45,-3,28,,2.0
45,-3,29,,0.0
45,-3,30,,0.0
