student_id,teacher_id,day,hifz,murajaah
52,-1,5,,5.0
52,-1,6,,5.0
52,-1,7,,2.0
52,-1,9,,0.0
52,-1,10,,10.0
52,-1,11,,0.0
52,-1,12,,1.0
52,-1,13,0.5,
52,-1,14,,4.0
52,-1,15,1.0,
52,-1,16,1.0,
52,-1,17,,0.0
52,-1,18,,0.0
52,-1,19,,3.0
52,-1,20,,0.0
52,-1,21,,5.0
52,-1,22,,5.0
52,-1,27,,0.0
35,-2,1,,0.0
35,-2,2,2.0,
35,-2,3,,6.0
35,-2,4,,0.0
35,-2,5,2.0,5.0
35,-2,6,0.5,
35,-2,7,2.0,5.0
35,-2,8,2.0,10.0
35,-2,9,1.0,5.0
35,-2,10,,0.0
35,-2,11,,0.0
35,-2,12,2.0,
35,-2,13,2.0,
35,-2,14,1.0,
35,-2,15,1.0,
35,-2,17,,0.0
35,-2,18,,0.0
35,-2,19,,6.0
35,-2,20,,0.0
35,-2,21,,4.0
35,-2,22,,4.0
35,-2,23,,0.0
35,-2,24,,0.0
35,-2,25,,0.0
53,-2,1,,0.0
53,-2,2,,6.0
53,-2,3,1.0,
53,-2,4,,0.0
53,-2,5,,1.0
53,-2,6,0.5,2.0
53,-2,7,0.5,
53,-2,8,0.5,
53,-2,9,,0.0
53,-2,10,,0.0
53,-2,11,,0.0
53,-2,12,,20.0
53,-2,13,,20.0
53,-2,14,,20.0
53,-2,15,,1.0
53,-2,16,1.0,
53,-2,17,,0.0
53,-2,18,,0.0
53,-2,19,,2.0
53,-2,20,,0.0
53,-2,21,,4.0
53,-2,22,,4.0
53,-2,23,,0.0
53,-2,24,,5.0
53,-2,25,,0.0
27,-2,1,,0.0
27,-2,2,0.5,6.0
27,-2,3,,6.0
27,-2,4,,0.0
27,-2,5,0.5,20.0
27,-2,6,0.5,
27,-2,7,0.5,
27,-2,8,0.5,
27,-2,9,,0.0
27,-2,10,,0.0
27,-2,11,,0.0
27,-2,12,0.5,20.0
27,-2,13,,20.0
27,-2,14,,10.0
27,-2,15,1.0,
27,-2,16,,30.0
27,-2,17,,0.0
27,-2,18,,0.0
27,-2,19,,4.0
27,-2,20,,0.0
27,-2,21,,6.0
27,-2,22,,10.0
27,-2,23,,0.0
27,-2,24,,10.0
27,-2,25,,0.0
27,-2,26,,32.0
27,-2,27,,45.0
27,-2,28,1.0,
27,-2,29,0.5,5.0
27,-2,30,0.0,
40,-2,1,,0.0
40,-2,2,,2.0
40,-2,3,0.5,
40,-2,4,,0.0
40,-2,5,0.5,4.0
40,-2,6,,4.0
40,-2,7,0.5,
40,-2,8,0.5,
40,-2,9,,0.0
40,-2,10,,0.0
40,-2,11,,0.0
40,-2,12,,6.0
40,-2,13,,10.0
40,-2,14,,6.0
40,-2,15,,4.0
40,-2,16,,20.0
40,-2,17,,0.0
40,-2,18,,0.0
40,-2,19,,20.0
40,-2,20,,0.0
40,-2,21,,4.0
40,-2,22,,5.0
40,-2,23,,0.0
40,-2,24,,5.0
40,-2,25,,0.0
40,-2,26,,3.0
40,-2,27,,5.0
40,-2,28,,5.0
40,-2,29,,7.0
40,-2,30,,0.0
19,-2,1,,0.0
19,-2,2,,30.0
19,-2,3,0.5,
19,-2,4,,0.0
19,-2,5,0.5,
19,-2,6,0.5,
19,-2,7,0.5,
19,-2,8,0.5,20.0
19,-2,9,,0.0
19,-2,10,,0.0
19,-2,11,,0.0
19,-2,12,,20.0
19,-2,13,,20.0
19,-2,14,,20.0
19,-2,15,,20.0
19,-2,16,,10.0
19,-2,17,,0.0
19,-2,18,,0.0
19,-2,19,0.5,2.0
19,-2,20,,0.0
19,-2,21,0.5,
19,-2,22,,8.0
19,-2,23,,0.0
19,-2,24,,10.0
19,-2,25,,0.0
19,-2,26,,30.0
19,-2,27,,24.0
19,-2,28,1.0,
19,-2,29,1.0,1.0
19,-2,30,,0.0
22,-2,1,,0.0
22,-2,2,0.5,
22,-2,3,0.5,1.0
22,-2,4,,0.0
22,-2,5,,0.0
22,-2,6,,4.0
22,-2,7,0.5,
22,-2,8,1.0,
22,-2,9,,0.0
22,-2,10,,0.0
22,-2,11,,0.0
22,-2,12,,0.0
22,-2,15,,1.0
22,-2,16,,2.0
22,-2,17,,0.0
22,-2,18,,0.0
22,-2,19,,4.0
22,-2,20,,0.0
22,-2,21,,4.0
22,-2,22,,4.0
22,-2,23,,0.0
22,-2,25,,0.0
22,-2,26,,0.0
22,-2,27,,5.0
22,-2,28,,2.0
22,-2,29,,12.0
22,-2,30,,0.0
29,-2,1,,0.0
29,-2,2,0.5,
29,-2,3,,3.0
29,-2,4,,0.0
29,-2,5,0.5,3.0
29,-2,6,,4.0
29,-2,7,0.5,
29,-2,8,0.5,
29,-2,9,,0.0
29,-2,10,,0.0
29,-2,11,,0.0
29,-2,12,,4.0
29,-2,13,,8.0
29,-2,14,,10.0
29,-2,18,,0.0
29,-2,19,,5.0
29,-2,20,,0.0
29,-2,21,,4.0
29,-2,22,,4.0
29,-2,23,,0.0
29,-2,25,,0.0
29,-2,26,,5.0
29,-2,28,,2.0
29,-2,29,,8.0
29,-2,30,,0.0
34,-2,1,,0.0
34,-2,2,,0.0
34,-2,3,0.5,
34,-2,4,,0.0
34,-2,5,0.5,
34,-2,6,0.5,
34,-2,7,,2.0
34,-2,8,0.5,
34,-2,9,,0.0
34,-2,10,,0.0
34,-2,11,,0.0
34,-2,13,0.5,
34,-2,14,,6.0
34,-2,15,,10.0
34,-2,16,0.5,
34,-2,18,,0.0
34,-2,19,,10.0
34,-2,20,,0.0
34,-2,22,,0.0
34,-2,23,,0.0
34,-2,24,,0.0
34,-2,27,,8.0
54,-2,1,,0.0
54,-2,2,,16.0
54,-2,3,,10.0
54,-2,4,,0.0
54,-2,5,,23.0
54,-2,6,1.0,
54,-2,7,0.5,
54,-2,8,0.5,
54,-2,9,,0.0
54,-2,10,,0.0
54,-2,11,,0.0
54,-2,12,,0.0
54,-2,13,,6.0
54,-2,14,,9.0
54,-2,18,,0.0
54,-2,19,,8.0
54,-2,20,,0.0
54,-2,21,,3.0
54,-2,22,,4.0
54,-2,23,,0.0
54,-2,24,,0.0
54,-2,25,,0.0
54,-2,26,,5.0
54,-2,27,,5.0
54,-2,28,,5.0
54,-2,29,,2.0
54,-2,30,,0.0
55,-2,3,0.5,
55,-2,4,,0.0
55,-2,5,0.5,2.0
55,-2,6,0.5,
55,-2,7,0.5,
55,-2,8,,1.0
55,-2,9,,0.0
55,-2,11,,0.0
55,-2,12,,6.0
55,-2,13,,2.0
55,-2,14,,9.0
55,-2,15,,1.0
55,-2,18,,0.0
55,-2,19,,2.0
55,-2,20,,0.0
24,-2,1,,0.0
24,-2,2,,10.0
24,-2,3,,10.0
24,-2,4,,0.0
24,-2,5,0.5,
24,-2,6,0.5,
24,-2,7,0.5,3.0
24,-2,8,0.5,
24,-2,9,,0.0
24,-2,10,,0.0
24,-2,12,0.5,
24,-2,13,,0.0
24,-2,14,,3.0
24,-2,15,,5.0
24,-2,16,,0.0
24,-2,17,,0.0
24,-2,18,,0.0
24,-2,19,,2.0
24,-2,20,,0.0
24,-2,21,0.5,
24,-2,22,,0.0
24,-2,23,,0.0
24,-2,24,,0.0
24,-2,25,,2.0
24,-2,26,,4.0
24,-2,27,,4.0
24,-2,28,,5.0
24,-2,29,,2.0
24,-2,30,,0.0
17,-2,2,,10.0
17,-2,4,,0.0
17,-2,15,,4.0
17,-2,16,,2.0
17,-2,17,,0.0
17,-2,18,,0.0
17,-2,19,,1.0
17,-2,29,,12.0
30,-2,1,,0.0
30,-2,2,,7.0
30,-2,3,0.5,
30,-2,4,,0.0
30,-2,5,,1.0
30,-2,6,0.5,
30,-2,8,,1.0
30,-2,9,,0.0
30,-2,10,,0.0
30,-2,11,,0.0
30,-2,12,,10.0
30,-2,23,,0.0
30,-2,24,,2.0
30,-2,25,,0.0
30,-2,26,,10.0
30,-2,27,,2.0
30,-2,28,,1.0
30,-2,30,,0.0
33,-2,13,,10.0
33,-2,14,,5.0
33,-2,15,,6.0
33,-2,16,,2.0
33,-2,17,,0.0
33,-2,18,,0.0
33,-2,19,,0.0
23,-2,3,,10.0
23,-2,4,,0.0
23,-2,5,0.5,
23,-2,6,,2.0
23,-2,7,1.0,
23,-2,11,,0.0
23,-2,12,,10.0
23,-2,13,,10.0
23,-2,14,,10.0
23,-2,15,,10.0
23,-2,16,0.5,
23,-2,17,,0.0
23,-2,18,,0.0
23,-2,19,1.0,
23,-2,20,,0.0
23,-2,21,,0.0
23,-2,22,,2.0
23,-2,23,,0.0
23,-2,24,,2.0
23,-2,25,,0.0
23,-2,27,,8.0
23,-2,28,,2.0
23,-2,29,,6.0
23,-2,30,,0.0
18,-2,1,,0.0
18,-2,3,,1.0
18,-2,4,,0.0
18,-2,5,,1.0
18,-2,6,,5.0
18,-2,7,,7.0
18,-2,8,,3.0
18,-2,9,,0.0
18,-2,11,,0.0
18,-2,12,,5.0
18,-2,13,,5.0
18,-2,14,,5.0
18,-2,15,,2.0
18,-2,16,,2.0
18,-2,17,,0.0
18,-2,18,,0.0
18,-2,19,,1.0
18,-2,20,,0.0
18,-2,21,,0.0
18,-2,22,,4.0
18,-2,28,,8.0
18,-2,29,,7.0
18,-2,30,,0.0
26,-2,1,,0.0
26,-2,2,,2.0
26,-2,3,,2.0
26,-2,4,,0.0
26,-2,5,,5.0
26,-2,6,0.5,
26,-2,7,0.5,
26,-2,8,,1.0
26,-2,9,,0.0
26,-2,11,,0.0
26,-2,12,,3.0
26,-2,13,,4.0
26,-2,15,,8.0
26,-2,16,,2.0
26,-2,17,,0.0
26,-2,18,,0.0
26,-2,19,,2.0
26,-2,20,,0.0
26,-2,21,,2.0
26,-2,22,,3.0
26,-2,23,,0.0
26,-2,24,,0.0
26,-2,26,,2.0
26,-2,27,,2.0
26,-2,28,,1.0
26,-2,29,,2.0
26,-2,30,,0.0
51,-2,29,,2.0
51,-2,30,,0.0
32,-2,1,,0.0
32,-2,3,,0.0
32,-2,4,,0.0
32,-2,5,,1.0
32,-2,6,,2.0
32,-2,7,,2.0
32,-2,11,,0.0
32,-2,12,,0.0
32,-2,13,,0.0
32,-2,18,,0.0
32,-2,19,,3.0
32,-2,20,,0.0
32,-2,21,,0.0
32,-2,22,,0.0
32,-2,25,,0.0
32,-2,26,,0.0
32,-2,27,,0.0
32,-2,28,,0.0
32,-2,29,,2.0
32,-2,30,,0.0
43,-2,1,,0.0
43,-2,2,,0.0
43,-2,3,,5.0
43,-2,4,,0.0
43,-2,5,,2.0
43,-2,6,,0.0
43,-2,7,,7.0
43,-2,8,,3.0
43,-2,9,,0.0
43,-2,10,,0.0
43,-2,11,,0.0
43,-2,12,,8.0
43,-2,13,,5.0
43,-2,14,,8.0
43,-2,15,,2.0
43,-2,16,,2.0
43,-2,17,,0.0
43,-2,18,,0.0
43,-2,20,,0.0
43,-2,21,,12.0
43,-2,22,,9.0
43,-2,23,,0.0
43,-2,24,,5.0
43,-2,25,,0.0
43,-2,26,,3.0
43,-2,27,,2.0
43,-2,28,,2.0
43,-2,29,,1.0
43,-2,30,,0.0
36,-2,10,,0.0
36,-2,20,,0.0
36,-2,24,,0.0
44,-2,7,,0.0
44,-2,24,,0.0
44,-2,25,,0.0
44,-2,26,,1.0
44,-2,27,,2.0
45,-2,3,,0.0
45,-2,4,,0.0
45,-2,5,0.5,
45,-2,6,0.5,
45,-2,8,,0.0
45,-2,9,,0.0
45,-2,17,,0.0
45,-2,18,,0.0
45,-2,19,,0.0
45,-2,21,,0.0
45,-2,22,,10.0
45,-2,25,,0.0
45,-2,26,,3.0
45,-2,28,,2.0
45,-2,29,,5.0
45,-2,30,,0.0
20,-2,1,,0.0
20,-2,2,,10.0
20,-2,3,0.5,
20,-2,4,,0.0
20,-2,5,0.5,
20,-2,6,,2.0
20,-2,7,0.5,
20,-2,8,0.5,
20,-2,9,,0.0
20,-2,10,,0.0
20,-2,12,,10.0
20,-2,13,,10.0
20,-2,14,,10.0
20,-2,15,,10.0
20,-2,16,0.5,
20,-2,17,,0.0
20,-2,18,,0.0
20,-2,19,1.0,
20,-2,20,,0.0
20,-2,21,,8.0
20,-2,22,,10.0
20,-2,23,,0.0
20,-2,24,,2.0
20,-2,25,,0.0
20,-2,26,,0.0
20,-2,27,0.5,
20,-2,28,0.5,
20,-2,29,0.5,6.0
20,-2,30,,0.0
56,-2,2,0.5,
56,-2,3,,1.0
56,-2,4,,0.0
56,-2,5,,2.0
56,-2,6,,0.0
56,-2,12,,2.0
56,-2,14,,4.0
38,-2,1,,0.0
38,-2,3,0.0,
38,-2,5,,0.0
38,-2,6,,5.0
38,-2,7,,0.0
38,-2,8,,0.0
38,-2,9,,0.0
38,-2,10,,0.0
38,-2,14,,4.0
38,-2,18,,0.0
